% Model,一维阵列侧向.mph
% Version,COMSOL 6.2.0.290
% Date,"May 24 2025, 21:37"
% Table,探针表 1 - 
% 时间 (ms),"总声压 (Pa), 阵列3","总声压 (Pa), 阵列1","总声压 (Pa), 阵列2","总声压 (Pa), 阵列4","总声压 (Pa), 阵列5","总声压 (Pa), 阵列6","总声压 (Pa), 阵列7","总声压 (Pa), 阵列8","总声压 (Pa), 阵列9"
12.416666666666599,-3.4439545582442784E-4,2.6793337612738345E-4,-1.0942754302093581E-4,5.046383870505909E-5,1.517304351580364E-4,-9.06407987148816E-5,3.460503270420701E-5,1.2302114968683473E-6,-1.6360009380607694E-6
12.433333333333264,-3.61155925177368E-4,3.3923991153527323E-4,1.847319326059377E-5,-3.437331321479985E-5,2.0369017940874705E-4,-8.452793225894155E-5,2.6446624554890803E-5,-8.238120597842625E-6,2.6597206625067723E-5
12.449999999999932,-3.386363944037837E-4,3.902945651255399E-4,1.5475915376197196E-4,-1.1994269232416336E-4,2.290001649610516E-4,-7.268688159924012E-5,2.2470602567377573E-5,-1.7201170517634233E-5,5.114574611835867E-5
12.466666666666598,-2.7488273190747576E-4,4.108646414576518E-4,2.840678245512097E-4,-1.9801076355349567E-4,2.2296263072727553E-4,-5.711789421745542E-5,2.187744361539547E-5,-2.3755822507021715E-5,6.699125863774516E-5
12.483333333333265,-1.7499652320481472E-4,3.942555341780341E-4,3.9035218495417996E-4,-2.5983573292078893E-4,1.880024835819745E-4,-3.941228760851318E-5,2.0912392811711986E-5,-2.6223948587301935E-5,7.047544822858753E-5
12.49999999999993,-5.045098469736215E-5,3.3850593256904907E-4,4.6001371473812876E-4,-2.976699177007273E-4,1.326830028580234E-4,-2.0310141147451935E-5,1.463103246966048E-5,-2.34822366208953E-5,6.027808202669985E-5
12.516666666666598,8.318544044612757E-5,2.4626149042190773E-4,4.844677842059319E-4,-3.0638862994745986E-4,6.871166645843347E-5,4.0042835020400507E-7,-7.096574942660864E-7,-1.5195166626786998E-5,3.79170795274951E-5
12.533333333333264,2.0939022856335902E-4,1.2393595079925875E-4,4.614188961405833E-4,-2.846910674736835E-4,7.099546882987063E-6,2.3581624834396944E-5,-2.5645513552692738E-5,-1.93713271579739E-6,7.574740481471864E-6
12.549999999999931,3.1374574916326824E-4,-1.9094137450361216E-5,3.946961699665233E-4,-2.3547369189199767E-4,-4.5044741419069E-5,5.0086684468622996E-5,-5.6736940284267786E-5,1.4795641165146388E-5,-2.4766145291985877E-5
12.566666666666597,3.8609552373998073E-4,-1.7090452655017164E-4,2.93003405147388E-4,-1.652644469425009E-4,-8.589952245550549E-5,7.990412612571115E-5,-8.737615448083265E-5,3.2690650781323884E-5,-5.2685830948708375E-5
12.583333333333265,4.213796228077589E-4,-3.172953814203896E-4,1.681477025800234E-4,-8.289547913008971E-5,-1.1807989380421415E-4,1.1137133755177938E-4,-1.0985734741314989E-4,4.886203026771274E-5,-7.083380908745708E-5
